Date,Time,Location,Humidity,MaxTemp,Rainfall
16/11/2022,5:00:00,LUSAKA CITY AIRPOR,,28.3,0
17/11/2022,6:00:00,LUSAKA CITY AIRPOR,,29.6,0
18/11/2022,7:00:00,LUSAKA CITY AIRPOR,,31.6,0
19/11/2022,8:00:00,LUSAKA CITY AIRPOR,,33,0
20/11/2022,9:00:00,LUSAKA CITY AIRPOR,,33.5,0
21/11/2022,10:00:00,LUSAKA CITY AIRPOR,,33,0
22/11/2022,11:00:00,LUSAKA CITY AIRPOR,,30.5,0
23/11/2022,12:00:00,LUSAKA CITY AIRPOR,,29,3.4
24/11/2022,13:00:00,LUSAKA CITY AIRPOR,,27.7,96.4
25/11/2022,14:00:00,LUSAKA CITY AIRPOR,,29.4,90.4
26/11/2022,15:00:00,LUSAKA CITY AIRPOR,,29.4,0
27/11/2022,16:00:00,LUSAKA CITY AIRPOR,,29.8,
28/11/2022,17:00:00,LUSAKA CITY AIRPOR,,28.7,90.4
29/11/2022,18:00:00,LUSAKA CITY AIRPOR,,24,94.4
30/11/2022,19:00:00,LUSAKA CITY AIRPOR,,26.8,
01/12/2022,20:00:00,LUSAKA CITY AIRPOR,,26.8,0
02/12/2022,21:00:00,LUSAKA CITY AIRPOR,,29.8,0
03/12/2022,22:00:00,LUSAKA CITY AIRPOR,,31.6,0
04/12/2022,23:00:00,LUSAKA CITY AIRPOR,,32.3,0
05/12/2022,0:00:00,LUSAKA CITY AIRPOR,,32,0
06/12/2022,1:00:00,LUSAKA CITY AIRPOR,,35.2,2.3
07/12/2022,2:00:00,LUSAKA CITY AIRPOR,,31,0
08/12/2022,3:00:00,LUSAKA CITY AIRPOR,,31,7.1
09/12/2022,4:00:00,LUSAKA CITY AIRPOR,,26.3,2.2
10/12/2022,5:00:00,LUSAKA CITY AIRPOR,,25,19.6
11/12/2022,6:00:00,LUSAKA CITY AIRPOR,,28,0
12/12/2022,7:00:00,LUSAKA CITY AIRPOR,,29.5,0
13/12/2022,8:00:00,LUSAKA CITY AIRPOR,,28.6,5.5
14/12/2022,9:00:00,LUSAKA CITY AIRPOR,,28,0.1
15/12/2022,10:00:00,LUSAKA CITY AIRPOR,,28,0.4
16/12/2022,11:00:00,LUSAKA CITY AIRPOR,,27.8,54.6
17/12/2022,12:00:00,LUSAKA CITY AIRPOR,,25.4,0.8
18/12/2022,13:00:00,LUSAKA CITY AIRPOR,,29,3
19/12/2022,14:00:00,LUSAKA CITY AIRPOR,,27.5,2.8
20/12/2022,15:00:00,LUSAKA CITY AIRPOR,,27.5,5.4
21/12/2022,16:00:00,LUSAKA CITY AIRPOR,,25.6,52.2
22/12/2022,17:00:00,LUSAKA CITY AIRPOR,,25.6,12.3
23/12/2022,18:00:00,LUSAKA CITY AIRPOR,,24.6,0
24/12/2022,19:00:00,LUSAKA CITY AIRPOR,,25,0
25/12/2022,20:00:00,LUSAKA CITY AIRPOR,,28,7.2
26/12/2022,21:00:00,LUSAKA CITY AIRPOR,,28,0
27/12/2022,22:00:00,LUSAKA CITY AIRPOR,,29,0
28/12/2022,23:00:00,LUSAKA CITY AIRPOR,,29,0
29/12/2022,0:00:00,LUSAKA CITY AIRPOR,,29,0.1
30/12/2022,1:00:00,LUSAKA CITY AIRPOR,,26,5.3
31/12/2022,2:00:00,LUSAKA CITY AIRPOR,,24.5,0
01/01/2023,3:00:00,LUSAKA CITY AIRPOR,7,26.2,15.2
02/01/2023,4:00:00,LUSAKA CITY AIRPOR,2,28,6.5
03/01/2023,5:00:00,LUSAKA CITY AIRPOR,2,24.8,12.3
04/01/2023,6:00:00,LUSAKA CITY AIRPOR,2,27,0
05/01/2023,7:00:00,LUSAKA CITY AIRPOR,,28,0
06/01/2023,8:00:00,LUSAKA CITY AIRPOR,,29,73.6
07/01/2023,9:00:00,LUSAKA CITY AIRPOR,4,28,0.3
08/01/2023,10:00:00,LUSAKA CITY AIRPOR,4,25.5,30
09/01/2023,11:00:00,LUSAKA CITY AIRPOR,6,29,0
10/01/2023,12:00:00,LUSAKA CITY AIRPOR,3,26.6,2.2
11/01/2023,13:00:00,LUSAKA CITY AIRPOR,4,26.6,3.6
12/01/2023,14:00:00,LUSAKA CITY AIRPOR,6,26.2,0
13/01/2023,15:00:00,LUSAKA CITY AIRPOR,4,25.2,0
14/01/2023,16:00:00,LUSAKA CITY AIRPOR,4,25,2.7
15/01/2023,17:00:00,LUSAKA CITY AIRPOR,5,25,1.1
16/01/2023,18:00:00,LUSAKA CITY AIRPOR,6,27,0.3
17/01/2023,19:00:00,LUSAKA CITY AIRPOR,5,24.7,14
18/01/2023,20:00:00,LUSAKA CITY AIRPOR,5,30.4,3.2
19/01/2023,21:00:00,LUSAKA CITY AIRPOR,3,27,5.1
20/01/2023,22:00:00,LUSAKA CITY AIRPOR,,26.2,50.4
21/01/2023,23:00:00,LUSAKA CITY AIRPOR,,25,24
22/01/2023,0:00:00,LUSAKA CITY AIRPOR,3,22.8,42.1
23/01/2023,1:00:00,LUSAKA CITY AIRPOR,3,22.8,9.1
24/01/2023,2:00:00,LUSAKA CITY AIRPOR,4,23.8,5.3
25/01/2023,3:00:00,LUSAKA CITY AIRPOR,3,24,59
26/01/2023,4:00:00,LUSAKA CITY AIRPOR,9,26,2
27/01/2023,5:00:00,LUSAKA CITY AIRPOR,4,27,45
28/01/2023,6:00:00,LUSAKA CITY AIRPOR,3,28,2.6
29/01/2023,7:00:00,LUSAKA CITY AIRPOR,2,27,0
30/01/2023,8:00:00,LUSAKA CITY AIRPOR,4,27,0
31/01/2023,9:00:00,LUSAKA CITY AIRPOR,,27,0
01/02/2023,10:00:00,LUSAKA CITY AIRPOR,67,26.9,53.8
02/02/2023,11:00:00,LUSAKA CITY AIRPOR,72,28,1.6
03/02/2023,12:00:00,LUSAKA CITY AIRPOR,68,28.2,0
04/02/2023,13:00:00,LUSAKA CITY AIRPOR,65,28.2,0
05/02/2023,14:00:00,LUSAKA CITY AIRPOR,74,29.2,1.7
06/02/2023,15:00:00,LUSAKA CITY AIRPOR,70,29,0
07/02/2023,16:00:00,LUSAKA CITY AIRPOR,74,28,5.7
08/02/2023,17:00:00,LUSAKA CITY AIRPOR,68,27.8,24.7
09/02/2023,18:00:00,LUSAKA CITY AIRPOR,85,28.3,61.7
10/02/2023,19:00:00,LUSAKA CITY AIRPOR,74,28,0
11/02/2023,20:00:00,LUSAKA CITY AIRPOR,65,28.5,0
12/02/2023,21:00:00,LUSAKA CITY AIRPOR,59,28,0
13/02/2023,22:00:00,LUSAKA CITY AIRPOR,80,28,0
14/02/2023,23:00:00,LUSAKA CITY AIRPOR,68,29,10.3
15/02/2023,0:00:00,LUSAKA CITY AIRPOR,77,29.6,1.2
16/02/2023,1:00:00,LUSAKA CITY AIRPOR,86,27,33.6
17/02/2023,2:00:00,LUSAKA CITY AIRPOR,87,23,15.7
18/02/2023,3:00:00,LUSAKA CITY AIRPOR,78,26,0
19/02/2023,4:00:00,LUSAKA CITY AIRPOR,54,27.6,13.5
20/02/2023,5:00:00,LUSAKA CITY AIRPOR,67,30.4,1
21/02/2023,6:00:00,LUSAKA CITY AIRPOR,54,30.5,0
22/02/2023,7:00:00,LUSAKA CITY AIRPOR,65,30.5,0
23/02/2023,8:00:00,LUSAKA CITY AIRPOR,68,29.6,0
24/02/2023,9:00:00,LUSAKA CITY AIRPOR,74,26.8,1.3
25/02/2023,10:00:00,LUSAKA CITY AIRPOR,73,26.9,12.5
26/02/2023,11:00:00,LUSAKA CITY AIRPOR,66,27.8,0
27/02/2023,12:00:00,LUSAKA CITY AIRPOR,69,29,0
28/02/2023,13:00:00,LUSAKA CITY AIRPOR,77,27,13.8
01/03/2023,14:00:00,LUSAKA CITY AIRPOR,56,27,0
02/03/2023,15:00:00,LUSAKA CITY AIRPOR,74,29,27.1
03/03/2023,16:00:00,LUSAKA CITY AIRPOR,74,28.4,15.4
04/03/2023,17:00:00,LUSAKA CITY AIRPOR,62,27.4,0
05/03/2023,18:00:00,LUSAKA CITY AIRPOR,65,28.5,0
06/03/2023,19:00:00,LUSAKA CITY AIRPOR,69,29,0
07/03/2023,20:00:00,LUSAKA CITY AIRPOR,67,28.4,0
08/03/2023,21:00:00,LUSAKA CITY AIRPOR,70,30.2,0
09/03/2023,22:00:00,LUSAKA CITY AIRPOR,60,29.5,0
10/03/2023,23:00:00,LUSAKA CITY AIRPOR,47,30.3,0
11/03/2023,0:00:00,LUSAKA CITY AIRPOR,59,30,0
12/03/2023,1:00:00,LUSAKA CITY AIRPOR,58,28.6,0
13/03/2023,2:00:00,LUSAKA CITY AIRPOR,60,29,0
14/03/2023,3:00:00,LUSAKA CITY AIRPOR,63,27,0
15/03/2023,4:00:00,LUSAKA CITY AIRPOR,66,25.7,0
16/03/2023,5:00:00,LUSAKA CITY AIRPOR,74,25.2,0
17/03/2023,6:00:00,LUSAKA CITY AIRPOR,74,25.2,0
18/03/2023,7:00:00,LUSAKA CITY AIRPOR,67,24,0
19/03/2023,8:00:00,LUSAKA CITY AIRPOR,64,26,1.9
20/03/2023,9:00:00,LUSAKA CITY AIRPOR,77,27.2,1.8
21/03/2023,10:00:00,LUSAKA CITY AIRPOR,68,27.6,0
22/03/2023,11:00:00,LUSAKA CITY AIRPOR,74,26.5,8.6
23/03/2023,12:00:00,LUSAKA CITY AIRPOR,69,27,0
24/03/2023,13:00:00,LUSAKA CITY AIRPOR,69,27.4,0
25/03/2023,14:00:00,LUSAKA CITY AIRPOR,54,27.5,0
26/03/2023,15:00:00,LUSAKA CITY AIRPOR,58,26.5,0
27/03/2023,16:00:00,LUSAKA CITY AIRPOR,57,28,0
28/03/2023,17:00:00,LUSAKA CITY AIRPOR,65,28.4,0
29/03/2023,18:00:00,LUSAKA CITY AIRPOR,65,26.7,0
30/03/2023,19:00:00,LUSAKA CITY AIRPOR,61,25.5,0
31/03/2023,20:00:00,LUSAKA CITY AIRPOR,73,28.8,60.9
01/04/2023,21:00:00,LUSAKA CITY AIRPOR,71,28.5,0
02/04/2023,22:00:00,LUSAKA CITY AIRPOR,65,25.2,0
03/04/2023,23:00:00,LUSAKA CITY AIRPOR,73,23.2,0
04/04/2023,0:00:00,LUSAKA CITY AIRPOR,63,27.6,0
05/04/2023,1:00:00,LUSAKA CITY AIRPOR,65,26,0
06/04/2023,2:00:00,LUSAKA CITY AIRPOR,63,26,0
07/04/2023,3:00:00,LUSAKA CITY AIRPOR,51,27.1,0
08/04/2023,4:00:00,LUSAKA CITY AIRPOR,49,28.4,0
09/04/2023,5:00:00,LUSAKA CITY AIRPOR,53,28.4,0
10/04/2023,6:00:00,LUSAKA CITY AIRPOR,56,29.8,0
11/04/2023,7:00:00,LUSAKA CITY AIRPOR,64,29.2,0
12/04/2023,8:00:00,LUSAKA CITY AIRPOR,66,25.1,0
13/04/2023,9:00:00,LUSAKA CITY AIRPOR,67,26.7,0
14/04/2023,10:00:00,LUSAKA CITY AIRPOR,58,27.7,0
15/04/2023,11:00:00,LUSAKA CITY AIRPOR,50,26.9,0
16/04/2023,12:00:00,LUSAKA CITY AIRPOR,50,25.2,0
17/04/2023,13:00:00,LUSAKA CITY AIRPOR,69,23,0
18/04/2023,14:00:00,LUSAKA CITY AIRPOR,68,25,0
19/04/2023,15:00:00,LUSAKA CITY AIRPOR,64,27,0
20/04/2023,16:00:00,LUSAKA CITY AIRPOR,65,26.8,0
21/04/2023,17:00:00,LUSAKA CITY AIRPOR,58,28.9,0
22/04/2023,18:00:00,LUSAKA CITY AIRPOR,58,28.4,0
23/04/2023,19:00:00,LUSAKA CITY AIRPOR,47,30.1,0
24/04/2023,20:00:00,LUSAKA CITY AIRPOR,41,29,0
25/04/2023,21:00:00,LUSAKA CITY AIRPOR,43,29,0
26/04/2023,22:00:00,LUSAKA CITY AIRPOR,40,28.6,0
27/04/2023,23:00:00,LUSAKA CITY AIRPOR,52,28.6,0
28/04/2023,0:00:00,LUSAKA CITY AIRPOR,53,28.5,0
29/04/2023,1:00:00,LUSAKA CITY AIRPOR,45,26.8,0
30/04/2023,2:00:00,LUSAKA CITY AIRPOR,38,27.3,0
01/05/2023,3:00:00,LUSAKA CITY AIRPOR,57,27.3,0
02/05/2023,4:00:00,LUSAKA CITY AIRPOR,56,25.3,0
03/05/2023,5:00:00,LUSAKA CITY AIRPOR,49,26,0
04/05/2023,6:00:00,LUSAKA CITY AIRPOR,50,26.2,0
05/05/2023,7:00:00,LUSAKA CITY AIRPOR,49,26.2,0
06/05/2023,8:00:00,LUSAKA CITY AIRPOR,46,27,0
07/05/2023,9:00:00,LUSAKA CITY AIRPOR,48,27.5,0
08/05/2023,10:00:00,LUSAKA CITY AIRPOR,51,27,0
09/05/2023,11:00:00,LUSAKA CITY AIRPOR,53,26,0
10/05/2023,12:00:00,LUSAKA CITY AIRPOR,53,26,0
11/05/2023,13:00:00,LUSAKA CITY AIRPOR,54,26,0
12/05/2023,14:00:00,LUSAKA CITY AIRPOR,47,25.6,0
13/05/2023,15:00:00,LUSAKA CITY AIRPOR,37,26.6,0
14/05/2023,16:00:00,LUSAKA CITY AIRPOR,42,27.5,0
15/05/2023,17:00:00,LUSAKA CITY AIRPOR,46,27,0
16/05/2023,18:00:00,LUSAKA CITY AIRPOR,53,27.6,0
17/05/2023,19:00:00,LUSAKA CITY AIRPOR,53,26.4,0
18/05/2023,20:00:00,LUSAKA CITY AIRPOR,51,26.9,0
19/05/2023,21:00:00,LUSAKA CITY AIRPOR,58,28.6,0
20/05/2023,22:00:00,LUSAKA CITY AIRPOR,38,28.2,0
21/05/2023,23:00:00,LUSAKA CITY AIRPOR,50,29,0
22/05/2023,0:00:00,LUSAKA CITY AIRPOR,49,29,0
23/05/2023,1:00:00,LUSAKA CITY AIRPOR,46,28,0
24/05/2023,2:00:00,LUSAKA CITY AIRPOR,55,27.9,0
25/05/2023,3:00:00,LUSAKA CITY AIRPOR,47,27,0
26/05/2023,4:00:00,LUSAKA CITY AIRPOR,52,28,0
27/05/2023,5:00:00,LUSAKA CITY AIRPOR,45,28.2,0
28/05/2023,6:00:00,LUSAKA CITY AIRPOR,58,28.4,0
29/05/2023,7:00:00,LUSAKA CITY AIRPOR,50,28.3,0
30/05/2023,8:00:00,LUSAKA CITY AIRPOR,60,26,0
31/05/2023,9:00:00,LUSAKA CITY AIRPOR,51,27,0
01/06/2023,10:00:00,LUSAKA CITY AIRPOR,57,27.5,0
02/06/2023,11:00:00,LUSAKA CITY AIRPOR,53,28,0
03/06/2023,12:00:00,LUSAKA CITY AIRPOR,44,28,0
04/06/2023,13:00:00,LUSAKA CITY AIRPOR,46,27.8,0
05/06/2023,14:00:00,LUSAKA CITY AIRPOR,35,28.8,0
06/06/2023,15:00:00,LUSAKA CITY AIRPOR,31,27.8,0
07/06/2023,16:00:00,LUSAKA CITY AIRPOR,48,26.6,0
08/06/2023,17:00:00,LUSAKA CITY AIRPOR,52,26.8,0
09/06/2023,18:00:00,LUSAKA CITY AIRPOR,44,28.2,0
10/06/2023,19:00:00,LUSAKA CITY AIRPOR,36,27,0
11/06/2023,20:00:00,LUSAKA CITY AIRPOR,32,27,0
12/06/2023,21:00:00,LUSAKA CITY AIRPOR,42,26,0
13/06/2023,22:00:00,LUSAKA CITY AIRPOR,39,27.6,0
14/06/2023,23:00:00,LUSAKA CITY AIRPOR,26,28,0
15/06/2023,0:00:00,LUSAKA CITY AIRPOR,20,27.5,0
16/06/2023,1:00:00,LUSAKA CITY AIRPOR,20,28.2,0
17/06/2023,2:00:00,LUSAKA CITY AIRPOR,29,26,0
18/06/2023,3:00:00,LUSAKA CITY AIRPOR,35,25,0
19/06/2023,4:00:00,LUSAKA CITY AIRPOR,36,25,0
20/06/2023,5:00:00,LUSAKA CITY AIRPOR,35,25.2,0
21/06/2023,6:00:00,LUSAKA CITY AIRPOR,33,25.4,0
22/06/2023,7:00:00,LUSAKA CITY AIRPOR,39,25.6,0
23/06/2023,8:00:00,LUSAKA CITY AIRPOR,54,24.8,0
24/06/2023,9:00:00,LUSAKA CITY AIRPOR,59,22.4,0
25/06/2023,10:00:00,LUSAKA CITY AIRPOR,43,22.6,0
26/06/2023,11:00:00,LUSAKA CITY AIRPOR,43,23.7,0
27/06/2023,12:00:00,LUSAKA CITY AIRPOR,43,25,0
28/06/2023,13:00:00,LUSAKA CITY AIRPOR,45,26,0
29/06/2023,14:00:00,LUSAKA CITY AIRPOR,42,26.8,0
30/06/2023,15:00:00,LUSAKA CITY AIRPOR,41,26.1,0
01/07/2023,16:00:00,LUSAKA CITY AIRPOR,41,26.1,0
02/07/2023,17:00:00,LUSAKA CITY AIRPOR,53,25,0
03/07/2023,18:00:00,LUSAKA CITY AIRPOR,53,22,0
04/07/2023,19:00:00,LUSAKA CITY AIRPOR,53,22,0
05/07/2023,20:00:00,LUSAKA CITY AIRPOR,53,22,0
06/07/2023,21:00:00,LUSAKA CITY AIRPOR,53,24,0
07/07/2023,22:00:00,LUSAKA CITY AIRPOR,60,22.2,0
08/07/2023,23:00:00,LUSAKA CITY AIRPOR,61,22,0
09/07/2023,0:00:00,LUSAKA CITY AIRPOR,46,22.3,0
10/07/2023,1:00:00,LUSAKA CITY AIRPOR,36,23.8,0
11/07/2023,2:00:00,LUSAKA CITY AIRPOR,43,24.8,0
12/07/2023,3:00:00,LUSAKA CITY AIRPOR,58,19.1,0
13/07/2023,4:00:00,LUSAKA CITY AIRPOR,59,18.3,0
14/07/2023,5:00:00,LUSAKA CITY AIRPOR,54,19,0
15/07/2023,6:00:00,LUSAKA CITY AIRPOR,55,20,0
16/07/2023,7:00:00,LUSAKA CITY AIRPOR,46,21.8,0
17/07/2023,8:00:00,LUSAKA CITY AIRPOR,41,21,0
18/07/2023,9:00:00,LUSAKA CITY AIRPOR,41,22,0
19/07/2023,10:00:00,LUSAKA CITY AIRPOR,37,23.1,0
20/07/2023,11:00:00,LUSAKA CITY AIRPOR,38,25,0
21/07/2023,12:00:00,LUSAKA CITY AIRPOR,61,25.1,0
22/07/2023,13:00:00,LUSAKA CITY AIRPOR,54,22.3,0
23/07/2023,14:00:00,LUSAKA CITY AIRPOR,46,24.8,0
24/07/2023,15:00:00,LUSAKA CITY AIRPOR,42,24.4,0
25/07/2023,16:00:00,LUSAKA CITY AIRPOR,34,25.8,0
26/07/2023,17:00:00,LUSAKA CITY AIRPOR,54,26.1,0
27/07/2023,18:00:00,LUSAKA CITY AIRPOR,53,23.5,0
28/07/2023,19:00:00,LUSAKA CITY AIRPOR,49,24,0
29/07/2023,20:00:00,LUSAKA CITY AIRPOR,34,25.3,0
30/07/2023,21:00:00,LUSAKA CITY AIRPOR,30,27,0
31/07/2023,22:00:00,LUSAKA CITY AIRPOR,31,30,0
01/08/2023,23:00:00,LUSAKA CITY AIRPOR,39,28,0
02/08/2023,0:00:00,LUSAKA CITY AIRPOR,51,25,0
03/08/2023,1:00:00,LUSAKA CITY AIRPOR,55,22.5,0
04/08/2023,2:00:00,LUSAKA CITY AIRPOR,48,23.1,0
05/08/2023,3:00:00,LUSAKA CITY AIRPOR,53,21.5,0
06/08/2023,4:00:00,LUSAKA CITY AIRPOR,62,22,0
07/08/2023,5:00:00,LUSAKA CITY AIRPOR,55,23,0
08/08/2023,6:00:00,LUSAKA CITY AIRPOR,50,24,0
09/08/2023,7:00:00,LUSAKA CITY AIRPOR,42,25,0
10/08/2023,8:00:00,LUSAKA CITY AIRPOR,48,24,0
11/08/2023,9:00:00,LUSAKA CITY AIRPOR,52,19,0
12/08/2023,10:00:00,LUSAKA CITY AIRPOR,44,21.9,0
13/08/2023,11:00:00,LUSAKA CITY AIRPOR,33,23,0
14/08/2023,12:00:00,LUSAKA CITY AIRPOR,34,25,0
15/08/2023,13:00:00,LUSAKA CITY AIRPOR,33,26.3,0
16/08/2023,14:00:00,LUSAKA CITY AIRPOR,33,28.1,0
17/08/2023,15:00:00,LUSAKA CITY AIRPOR,45,28,0
18/08/2023,16:00:00,LUSAKA CITY AIRPOR,39,27,0
19/08/2023,17:00:00,LUSAKA CITY AIRPOR,34,27,0
20/08/2023,18:00:00,LUSAKA CITY AIRPOR,26,29,0
21/08/2023,19:00:00,LUSAKA CITY AIRPOR,25,30.5,0
22/08/2023,20:00:00,LUSAKA CITY AIRPOR,27,32,0
23/08/2023,21:00:00,LUSAKA CITY AIRPOR,26,31,0
24/08/2023,22:00:00,LUSAKA CITY AIRPOR,29,31.8,0
25/08/2023,23:00:00,LUSAKA CITY AIRPOR,30,32,0
26/08/2023,0:00:00,LUSAKA CITY AIRPOR,30,30,0
27/08/2023,1:00:00,LUSAKA CITY AIRPOR,28,32.6,0
28/08/2023,2:00:00,LUSAKA CITY AIRPOR,60,31.4,0
29/08/2023,3:00:00,LUSAKA CITY AIRPOR,46,22,0
30/08/2023,4:00:00,LUSAKA CITY AIRPOR,58,22.5,0
31/08/2023,5:00:00,LUSAKA CITY AIRPOR,33,23.4,0
24/10/2023,,CS Department,22.8,30.5,0
24/10/2023,,CS Department,23.1,30.4,0
24/10/2023,,CS Department,23.1,30.4,0
24/10/2023,,CS Department,23.1,30.4,0
24/10/2023,,CS Department,23.1,30.4,0
24/10/2023,14:48:14,CS Department,23.9,30.2,0
24/10/2023,14:48:24,CS Department,23.6,30.3,0
24/10/2023,17:06:00,CS Department,23.9,31.4,0
24/10/2023,17:06:11,CS Department,23.7,31.4,0
24/10/2023,17:06:22,CS Department,23.9,31.4,0
24/10/2023,17:06:32,CS Department,23.7,31.4,0
24/10/2023,17:06:43,CS Department,23.9,31.4,0
24/10/2023,17:06:54,CS Department,23.9,31.4,0
24/10/2023,17:07:04,CS Department,23.9,31.3,0
24/10/2023,17:07:15,CS Department,24.2,31.3,0
24/10/2023,17:07:26,CS Department,23.9,31.3,0
24/10/2023,17:07:37,CS Department,24.2,31.3,0
24/10/2023,17:07:47,CS Department,24.2,31.3,0
24/10/2023,17:07:58,CS Department,24.2,31.3,0
24/10/2023,17:08:09,CS Department,24.2,31.3,0
24/10/2023,17:08:20,CS Department,23.9,31.3,0
24/10/2023,17:08:30,CS Department,24.2,31.3,0
24/10/2023,17:08:41,CS Department,24.2,31.3,0
24/10/2023,17:08:52,CS Department,24.2,31.3,0
24/10/2023,17:09:03,CS Department,24.2,31.3,0
24/10/2023,17:09:14,CS Department,24.2,31.3,0
24/10/2023,17:09:25,CS Department,24.2,31.3,0
24/10/2023,17:09:36,CS Department,24.5,31.3,0
24/10/2023,17:09:47,CS Department,24.5,31.3,0
24/10/2023,17:09:58,CS Department,24.5,31.3,0
24/10/2023,17:10:08,CS Department,24.5,31.3,0
24/10/2023,17:10:19,CS Department,24.5,31.3,0
24/10/2023,17:10:30,CS Department,24.5,31.3,0
24/10/2023,17:10:40,CS Department,24.5,31.3,0
24/10/2023,17:10:51,CS Department,24.5,31.3,0
24/10/2023,17:11:02,CS Department,24.5,31.3,0
24/10/2023,17:11:13,CS Department,24.5,31.3,0
24/10/2023,17:11:24,CS Department,24.5,31.3,0
24/10/2023,17:11:34,CS Department,24.5,31.3,0
24/10/2023,17:11:45,CS Department,24.6,31.3,0
24/10/2023,17:11:56,CS Department,24.6,31.3,0
24/10/2023,17:12:06,CS Department,24.6,31.3,0
24/10/2023,17:12:17,CS Department,24.6,31.3,0
24/10/2023,17:12:28,CS Department,24.6,31.3,0
24/10/2023,17:12:38,CS Department,24.6,31.3,0
24/10/2023,17:12:49,CS Department,24.6,31.3,0
24/10/2023,17:13:00,CS Department,24.6,31.3,0
24/10/2023,17:13:11,CS Department,24.6,31.3,0
24/10/2023,17:13:22,CS Department,24.6,31.3,0
24/10/2023,17:13:32,CS Department,24.7,31.3,0
24/10/2023,17:13:43,CS Department,24.7,31.3,0
24/10/2023,17:13:54,CS Department,24.7,31.3,0
24/10/2023,17:14:05,CS Department,24.7,31.3,0
24/10/2023,17:14:15,CS Department,24.8,31.3,0
24/10/2023,17:14:26,CS Department,24.8,31.3,0
24/10/2023,17:14:37,CS Department,24.8,31.3,0
24/10/2023,17:14:48,CS Department,24.9,31.3,0
24/10/2023,17:14:59,CS Department,24.9,31.2,0
24/10/2023,17:15:09,CS Department,24.9,31.2,0
24/10/2023,17:15:20,CS Department,24.9,31.3,0
24/10/2023,17:15:31,CS Department,24.9,31.3,0
24/10/2023,17:15:42,CS Department,24.9,31.3,0
24/10/2023,17:15:55,CS Department,24.9,31.3,0
24/10/2023,17:16:05,CS Department,24.9,31.3,0
24/10/2023,17:16:16,CS Department,24.9,31.3,0
24/10/2023,17:16:27,CS Department,24.8,31.3,0
24/10/2023,17:16:37,CS Department,24.9,31.3,0
24/10/2023,17:16:48,CS Department,24.9,31.3,0
24/10/2023,17:16:59,CS Department,24.9,31.3,0
24/10/2023,17:17:10,CS Department,24.9,31.3,0
24/10/2023,17:17:20,CS Department,24.9,31.3,0
24/10/2023,17:17:31,CS Department,24.9,31.3,0
24/10/2023,17:17:42,CS Department,24.9,31.3,0
24/10/2023,17:17:53,CS Department,24.9,31.3,0
24/10/2023,17:18:03,CS Department,24.9,31.3,0
24/10/2023,17:18:14,CS Department,24.9,31.3,0
24/10/2023,17:18:25,CS Department,25.1,31.3,0
24/10/2023,17:18:35,CS Department,25.2,31.3,0
24/10/2023,17:18:46,CS Department,25.2,31.3,0
24/10/2023,17:18:57,CS Department,25.2,31.3,0
24/10/2023,17:19:07,CS Department,25.2,31.3,0
24/10/2023,17:19:18,CS Department,25.3,31.3,0
24/10/2023,17:19:29,CS Department,25.2,31.3,0
24/10/2023,17:19:39,CS Department,25.2,31.3,0
24/10/2023,17:19:50,CS Department,25.1,31.3,0
24/10/2023,17:20:00,CS Department,25.1,31.3,0
24/10/2023,17:20:11,CS Department,25.1,31.3,0
24/10/2023,17:20:22,CS Department,25.1,31.3,0
24/10/2023,17:20:33,CS Department,25.1,31.3,0
24/10/2023,17:20:43,CS Department,25.1,31.3,0
24/10/2023,17:20:54,CS Department,25.1,31.3,0
24/10/2023,17:21:05,CS Department,25.1,31.3,0
24/10/2023,17:21:16,CS Department,25.2,31.2,0
24/10/2023,17:21:29,CS Department,25.2,31.2,0
24/10/2023,17:21:40,CS Department,25.2,31.2,0
24/10/2023,17:21:51,CS Department,25.2,31.2,0
24/10/2023,17:22:02,CS Department,25.2,31.2,0
24/10/2023,17:22:12,CS Department,25.2,31.2,0
24/10/2023,17:22:23,CS Department,25.3,31.2,0
24/10/2023,17:22:33,CS Department,25.3,31.1,0
24/10/2023,17:22:44,CS Department,25.3,31.2,0
24/10/2023,17:22:55,CS Department,25.3,31.2,0
24/10/2023,17:23:05,CS Department,25.3,31.2,0
24/10/2023,17:23:16,CS Department,25.3,31.2,0
24/10/2023,17:23:27,CS Department,25.4,31.2,0
24/10/2023,17:23:38,CS Department,25.3,31.1,0
24/10/2023,17:23:48,CS Department,25.3,31.1,0
24/10/2023,17:23:59,CS Department,25.5,31.1,0
24/10/2023,17:24:09,CS Department,25.5,31.1,0
24/10/2023,17:24:20,CS Department,25.5,31.1,0
24/10/2023,17:24:31,CS Department,25.7,31.1,0
24/10/2023,17:24:42,CS Department,25.7,31.2,0
24/10/2023,17:24:52,CS Department,25.7,31.2,0
24/10/2023,17:25:03,CS Department,25.7,31.3,0
24/10/2023,17:25:13,CS Department,25.8,31.3,0
24/10/2023,17:25:24,CS Department,25.8,31.4,0
24/10/2023,17:25:34,CS Department,25.8,31.4,0
24/10/2023,17:25:45,CS Department,25.7,31.4,0
24/10/2023,17:25:55,CS Department,25.8,31.5,0
24/10/2023,17:26:06,CS Department,25.7,31.5,0
24/10/2023,17:26:17,CS Department,25.7,31.7,0
24/10/2023,17:26:28,CS Department,25.7,31.7,0
24/10/2023,17:26:39,CS Department,25.7,31.7,0
24/10/2023,17:26:49,CS Department,25.7,31.7,0
